Date,AAPL,ACO-X.TO,AER,AGG,AMAT,AMSF,APO,BLBD,CEG,CG,CSH-UN.TO,DOLE,EA,GSL,HBM.TO,ISRG,L.TO,MA,MP,NSR,RSP,SPSB,SPY,TEX,TMUS,VEEV,WFG,WSC,XBB.TO,XIU.TO
2022-06-28,0.0,0.0,0.0,26828.961446993526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2494.1656063543633,0.0,0.0,2079.5275748256245,0.0,2014.58786051262,0.0,,48640.72369506721,0.0,0.0,2006.2696862767552,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-29,0.0,0.0,0.0,26991.966878794345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2493.925620028458,0.0,0.0,2086.3528031388705,0.0,2042.4388550751246,0.0,,48358.6838313574,0.0,0.0,1953.7490792328208,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-30,0.0,0.0,0.0,27136.32626674037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2471.943005625144,0.0,0.0,2068.645717629188,0.0,1999.0209744036292,0.0,,48096.39536851846,0.0,0.0,1915.421912539996,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-01,0.0,0.0,0.0,27342.135122848405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2492.030655706505,0.0,0.0,2122.615663636534,0.0,2015.0068486703458,0.0,,48647.75275317061,0.0,0.0,1953.1557895853803,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-04,0.0,0.0,0.0,27368.258822104108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2494.411635066499,0.0,0.0,2124.6436900866684,0.0,2016.932061631087,0.0,,48694.23263693534,0.0,0.0,1955.021907729315,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-05,0.0,0.0,0.0,27357.994041712584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2529.8195895326353,0.0,0.0,2126.5974271297455,0.0,2018.8901908247317,0.0,,48471.3441217621,0.0,0.0,1961.8422979553998,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06,0.0,0.0,0.0,27549.028258225404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2556.52117291608,0.0,0.0,2141.357055462053,0.0,2052.5959846031037,0.0,,49151.38331956263,0.0,0.0,1951.3994445644985,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-07,0.0,0.0,0.0,27485.125748273567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2582.0618902626447,0.0,0.0,2176.261048247805,0.0,2080.655135871202,0.0,,49862.506649091665,0.0,0.0,2049.6932792189473,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08,0.0,0.0,0.0,27239.488112035942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2569.2044799835276,0.0,0.0,2165.9443162304233,0.0,2063.349259719398,0.0,,49418.45522172318,0.0,0.0,1981.245413267021,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-11,0.0,0.0,0.0,27325.849721280756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2528.8865766508534,0.0,0.0,2130.7655282761843,0.0,2067.532186167118,0.0,,48892.34071977227,0.0,0.0,1953.727488827839,0.0,0.0,0.0,0.0,0.0,0.0
