Date,AAPL,ACO-X.TO,AER,AGG,AMAT,AMSF,APO,BLBD,CEG,CG,CSH-UN.TO,DOLE,EA,GSL,HBM.TO,ISRG,L.TO,MA,MP,NSR,RSP,SCHP,SPSB,SPY,TEX,TLT,TMUS,VEEV,WFG,WSC,XBB.TO,XIU.TO
2022-06-08,0.0,0.0,0.0,26277.091005002145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2745.31239633722,0.0,0.0,2192.400605571165,0.0,2230.5613292680937,0.0,,51084.75219986951,0.0,0.0,0.0,2517.2073055326837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-09,0.0,0.0,0.0,26281.043097090573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2681.3594652019383,0.0,0.0,2108.2339370888512,0.0,2151.1386950671113,0.0,,49986.39884306611,0.0,0.0,0.0,2410.3076225170917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-10,0.0,0.0,0.0,26390.694400702898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2666.198089347512,0.0,0.0,2085.9866101422085,0.0,2088.078012301594,0.0,,49208.65374168825,0.0,0.0,0.0,2334.8049311079376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-13,0.0,0.0,0.0,26151.986935088225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2591.909713299028,0.0,0.0,1996.1184749171662,0.0,2009.350134172746,0.0,,47582.093205557976,0.0,0.0,0.0,2172.2645237958295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-14,0.0,0.0,0.0,26184.766877388538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2582.441076595336,0.0,0.0,1970.6233154266374,0.0,2039.049123828736,0.0,,47677.23769046759,0.0,0.0,0.0,2196.3156445122513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-15,0.0,0.0,0.0,26588.239243071286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2631.9024722008908,0.0,0.0,2031.090896675014,0.0,2068.3771579831046,0.0,,48339.662704529925,0.0,0.0,0.0,2223.1579394963774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-16,0.0,0.0,0.0,26504.972743495084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2591.4672115697613,0.0,0.0,1964.069028962127,0.0,1951.9670582341496,0.0,,46371.83596590698,0.0,0.0,0.0,2013.1336446579062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-17,0.0,0.0,0.0,26667.85339760464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2619.062116363857,0.0,0.0,1990.532736489331,0.0,1976.307591901059,0.0,,46768.43083400076,0.0,0.0,0.0,1987.1684961193023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-20,0.0,0.0,0.0,26763.994694805715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2628.504197267903,0.0,0.0,1997.7088821113284,0.0,1983.432453910791,0.0,,46937.03749091465,0.0,0.0,0.0,1994.3325131898018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-21,0.0,0.0,0.0,26618.954141090995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2662.4996394794725,0.0,0.0,2018.0987521364004,0.0,2023.3540278038163,0.0,,47679.08394078579,0.0,0.0,0.0,1997.7835308713566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
