Date,CAD_Holdings_MV,USD_Holdings_MV,CAD_Cash,USD_Cash,Total_Cash_CAD,Total_Holdings_CAD,Total_Portfolio_Value
2024-03-04,43947.6007270813,56464.57978248596,3864.956999999999,-4425.399037517417,-2343.877836975769,123167.40600036265,120823.52816338689
2024-03-05,43960.08041191101,56114.96000671387,3864.956999999999,-4425.399037517417,-2343.877836975769,122689.36914078437,120345.49130380861
2024-03-06,44103.9308385849,56447.40032196045,3864.956999999999,-4425.399037517417,-2343.877836975769,123299.6333287981,120955.75549182233
2024-03-07,44277.05934333801,56745.589920043945,3864.956999999999,-4390.404037517417,-2294.779852075891,123891.12183880924,121596.34198673334
2024-03-08,44277.370122909546,56401.70976448059,3864.956999999999,-4390.404037517417,-2294.779852075891,123408.96876110922,121114.18890903333
2024-03-11,44346.089782714844,56207.02003479004,3864.956999999999,-4390.404037517417,-2294.779852075891,123204.53873071569,120909.7588786398
2024-03-12,44321.89079761505,56466.89085960388,3864.956999999999,-4390.404037517417,-2294.779852075891,123544.93851208623,121250.15866001033
2024-03-13,44578.35950946808,56393.92988777161,3864.956999999999,-4390.404037517417,-2294.779852075891,123699.04298066732,121404.26312859142
2024-03-14,44256.17012119293,56143.62043952942,3876.478999999999,-4390.404037517417,-2283.257852075891,123025.66943722453,120742.41158514863
2024-03-15,44316.58976459503,56131.85971450806,3876.478999999999,-4350.529037517417,-2227.3132271899744,123069.5887834553,120842.27555626532
2024-03-18,44178.70941066742,56183.109632492065,3876.478999999999,-4350.529037517417,-2227.3132271899744,123003.61206431262,120776.29883712264
2024-03-19,44330.390374183655,56478.09020614624,3876.478999999999,-4350.529037517417,-2227.3132271899744,123569.15077182172,121341.83754463174
2024-03-20,44666.81954956055,56819.2500038147,3876.478999999999,-4350.529037517417,-2227.3132271899744,124384.22714235139,122156.9139151614
2024-03-21,44715.17114162445,57020.31058502197,3876.478999999999,-4350.529037517417,-2227.3132271899744,124714.66672927386,122487.35350208388
2024-03-22,44682.96903514862,56979.04096984863,3932.0539999999987,-4350.529037517417,-2171.7382271899746,124624.56335282791,122452.82512563794
2024-03-25,44608.21932411194,57089.97015953064,3932.0539999999987,-4350.529037517417,-2171.7382271899746,124705.44729459772,122533.70906740775
2024-03-26,44543.55927371979,57182.91965866089,3932.0539999999987,-4350.529037517417,-2171.7382271899746,124771.19539121937,122599.4571640294
2024-03-27,44825.63939189911,57505.489517211914,3937.5109999999986,-4350.529037517417,-2166.2812271899747,125505.8410200229,123339.55979283292
2024-03-28,44878.77049160004,57482.150524139404,3937.5109999999986,-4350.529037517417,-2166.2812271899747,125526.22751250987,123359.9462853199
2024-04-01,44665.759125709534,57175.46964263916,3937.5109999999986,-4284.609037517417,-2073.7954673785725,124882.94287075194,122809.14740337337
2024-04-02,44557.00087451935,56860.960372924805,3937.5109999999986,-4284.609037517417,-2073.7954673785725,124332.92811505233,122259.13264767376
2024-04-03,44581.81080341339,57206.07907295227,3937.5109999999986,-4284.609037517417,-2073.7954673785725,124841.93957909752,122768.14411171895
2024-04-04,44525.64066314697,56652.63047981262,3937.5109999999986,-4284.609037517417,-2073.7954673785725,124009.2810642396,121935.48559686104
2024-04-05,44679.52015399933,57257.929553985596,3937.5109999999986,-4284.609037517417,-2073.7954673785725,125012.39515442487,122938.5996870463
2024-04-08,44695.309564590454,57277.108907699585,3937.5109999999986,-4281.309037517417,-2069.165567388014,125055.09319822185,122985.92763083383
2024-04-09,45118.970786094666,57142.22999763489,3937.5109999999986,-4281.309037517417,-2069.165567388014,125289.51930929118,123220.35374190316
2024-04-10,44679.550810813904,56885.510429382324,3937.5109999999986,-4281.309037517417,-2069.165567388014,124489.92178048655,122420.75621309853
2024-04-11,44582.91013431549,57038.29995346069,3937.5109999999986,-4281.309037517417,-2069.165567388014,124607.64480583296,122538.47923844494
2024-04-12,44422.15142536163,56562.929721832275,3937.5109999999986,-4281.309037517417,-2069.165567388014,123779.94166326447,121710.77609587646
2024-04-15,44165.259499549866,55964.970069885254,3937.5109999999986,-4281.309037517417,-2069.165567388014,122684.11234748182,120614.9467800938
2024-04-16,44029.290987968445,55939.6598815918,3937.5109999999986,-4281.309037517417,-2069.165567388014,122512.63364179709,120443.46807440907
2024-04-17,44103.340092659,55715.410106658936,3937.5109999999986,-4281.309037517417,-2069.165567388014,122272.06031289842,120202.8947455104
2024-04-18,44204.619201660156,55569.22995758057,3937.5109999999986,-4281.309037517417,-2069.165567388014,122168.24867316085,120099.08310577284
2024-04-19,44262.89908027649,55454.50996398926,3937.5109999999986,-4281.309037517417,-2069.165567388014,122065.5764010968,119996.41083370878
2024-04-22,44281.30063247681,55860.34998703003,3937.5109999999986,-4281.309037517417,-2069.165567388014,122653.3715044622,120584.20593707418
2024-04-23,44380.01960468292,56412.93977355957,3937.5109999999986,-4281.309037517417,-2069.165567388014,123527.37394558829,121458.20837820027
2024-04-24,44205.0795879364,56284.02006530762,3993.8269999999984,-4281.309037517417,-2012.8495673880143,123171.55957853311,121158.7100111451
2024-04-25,44239.309571266174,55934.2696056366,3993.8269999999984,-4281.309037517417,-2012.8495673880143,122715.0896679451,120702.24010055709
2024-04-26,44515.5901260376,56133.57034111023,3993.8269999999984,-4281.309037517417,-2012.8495673880143,123270.98915401581,121258.1395866278
2024-04-29,44634.779828071594,56122.98070335388,3999.2839999999983,-4281.309037517417,-2007.3925673880144,123375.32159430796,121367.92902691994
2024-04-30,44231.43090248108,55474.040548324585,3999.2839999999983,-4281.309037517417,-2007.3925673880144,122061.50963306797,120054.11706567995
2024-05-01,44289.00988674164,55382.7297039032,3999.2839999999983,-4214.269037517417,-1913.3354475798174,121990.97950286657,120077.64405528676
2024-05-02,44470.939765930176,55963.83932876587,3999.2839999999983,-4214.269037517417,-1913.3354475798174,122988.20618407486,121074.87073649505
2024-05-03,44676.29039001465,56471.039752960205,3999.2839999999983,-4214.269037517417,-1913.3354475798174,123905.15900185288,121991.82355427307
2024-05-06,45089.02955913544,56904.67059326172,3999.2839999999983,-4214.269037517417,-1913.3354475798174,124926.28223867607,123012.94679109626
2024-05-07,45113.01096725464,57173.97052574158,3999.2839999999983,-4214.269037517417,-1913.3354475798174,125328.09145129404,123414.75600371422
2024-05-08,45101.20072364807,57165.139934539795,3999.2839999999983,-4214.269037517417,-1913.3354475798174,125303.89188825662,123390.55644067681
2024-05-09,45263.87947463989,57627.33977508545,3999.2839999999983,-4214.269037517417,-1913.3354475798174,126115.03701421163,124201.70156663182
2024-05-10,45098.51913642883,57678.180477142334,3999.2839999999983,-4213.269037517417,-1911.9324475826784,126021.00618084092,124109.07373325825
2024-05-13,45074.41059207916,57510.029417037964,3999.2839999999983,-4213.269037517417,-1911.9324475826784,125760.98169964591,123849.04925206324
2024-05-14,45467.331305503845,57912.940032958984,3999.2839999999983,-4213.269037517417,-1911.9324475826784,126719.18600605505,124807.25355847238
2024-05-15,45597.910594940186,58600.601428985596,3999.2839999999983,-4213.269037517417,-1911.9324475826784,127814.55423214931,125902.62178456664
2024-05-16,45609.27043437958,58290.87035560608,3999.2839999999983,-4199.379037517417,-1892.4447776224174,127391.36137652339,125498.91659890098
2024-05-17,45859.43044090271,58301.66004562378,3999.2839999999983,-4199.379037517417,-1892.4447776224174,127656.65931811048,125764.21454048807
2024-05-20,45859.43044090271,58412.94026184082,3999.2839999999983,-4199.379037517417,-1892.4447776224174,127812.78546114462,125920.34068352221
2024-05-21,45969.02973175049,58744.10974884033,3999.2839999999983,-4199.379037517417,-1892.4447776224174,128387.01554130523,126494.57076368282
2024-05-22,45412.480260849,58671.61998748779,4190.020999999998,-4199.379037517417,-1701.7077776224178,127728.76293543352,126027.0551578111
2024-05-23,45175.568758010864,58360.64039230347,4190.020999999998,-4161.504037517417,-1648.569152730779,127055.5470614415,125406.97790871072
2024-05-24,45392.589347839355,58972.37002944946,4190.020999999998,-4161.504037517417,-1648.569152730779,128130.82433043564,126482.25517770486
2024-05-27,45461.41009807587,58972.37002944946,4190.020999999998,-4161.504037517417,-1648.569152730779,128199.64508067216,126551.07592794138
2024-05-28,45233.4805727005,58780.11948776245,4190.020999999998,-4161.504037517417,-1648.569152730779,127701.98804585995,126053.41889312917
2024-05-29,44774.809452056885,58170.45994758606,4190.020999999998,-4149.639037517417,-1631.9225577647258,126387.9645920931,124756.04203432838
2024-05-30,44998.86081504822,58404.2196521759,4190.020999999998,-4149.639037517417,-1631.9225577647258,126939.98081995519,125308.05826219046
2024-05-31,45353.71106529236,58420.4398765564,4195.477999999998,-4149.639037517417,-1626.4655577647254,127317.58804495876,125691.12248719404
2024-06-03,45253.551235198975,58051.18014907837,4195.477999999998,-4081.2870375174166,-1530.5677019602817,126699.35681827017,125168.78911630988
2024-06-04,45097.500873565674,57859.97006416321,4195.477999999998,-4081.2870375174166,-1530.5677019602817,126275.03870804796,124744.47100608767
2024-06-05,45428.58974838257,58606.74933433533,4195.477999999998,-4081.2870375174166,-1530.5677019602817,127653.85889677978,126123.2911948195
2024-06-06,45556.24998855591,58286.37959289551,4195.477999999998,-4071.7670375174166,-1517.2111419875182,127332.04039062964,125814.82924864213
2024-06-07,45190.43046760559,57955.45063209534,4195.477999999998,-4071.7670375174166,-1517.2111419875182,126501.92753862348,124984.71639663597
2024-06-10,45253.70989704132,58584.75965690613,4195.477999999998,-4071.7670375174166,-1517.2111419875182,127448.12752806827,125930.91638608076
2024-06-11,45050.19910240173,58663.10083770752,4195.477999999998,-4071.7670375174166,-1517.2111419875182,127354.5294098689,125837.31826788139
2024-06-12,45198.22041606903,58908.78020095825,4195.477999999998,-4071.7670375174166,-1517.2111419875182,127847.23886947408,126330.02772748657
2024-06-13,45090.76102924347,58881.0700340271,4195.477999999998,-4071.7670375174166,-1517.2111419875182,127700.9021185234,126183.69097653589
2024-06-14,45059.57072639465,58599.06053161621,4198.042999999998,-4055.1170375174165,-1491.2861920351543,127274.05248459894,125782.76629256379
2024-06-17,44921.37952899933,58754.25923728943,4198.042999999998,-4055.1170375174165,-1491.2861920351543,127353.60507081912,125862.31887878396
2024-06-18,44991.03065395355,59123.9796333313,4198.042999999998,-4055.1170375174165,-1491.2861920351543,127941.9739103623,126450.68771832714
2024-06-19,44839.679491996765,59123.9796333313,4198.042999999998,-4055.1170375174165,-1491.2861920351543,127790.62274840551,126299.33655637036
2024-06-20,44925.2401342392,59224.750228881836,4198.042999999998,-4055.1170375174165,-1491.2861920351543,128017.56453591704,126526.27834388189
2024-06-21,44876.7999420166,59069.100801467896,4198.042999999998,-4011.1420375174166,-1429.5892671609681,127750.74819747801,126321.15893031705
2024-06-24,45202.94043159485,59137.77964401245,4198.042999999998,-4011.1420375174166,-1429.5892671609681,128173.24510294978,126743.65583578881
2024-06-25,45013.64881134033,59426.66096305847,4255.099999999998,-4011.1420375174166,-1372.5322671609683,128389.25397249033,127016.72170532937
2024-06-26,44930.27979850769,59000.76037025452,4265.150999999998,-4011.1420375174166,-1362.481267160968,127708.34642917225,126345.86516201128
2024-06-27,45038.70024585724,58833.280378341675,4265.150999999998,-4011.1420375174166,-1362.481267160968,127581.79244834725,126219.31118118628
2024-06-28,44999.56006717682,58682.359703063965,4270.607999999998,-4011.1420375174166,-1357.0242671609676,127330.91056268399,125973.88629552301
2024-07-01,44999.56006717682,58560.18065071106,4270.607999999998,-3942.5660375174166,-1260.8121393571655,127159.49335258242,125898.68121322525
2024-07-02,44896.61956501007,58865.65027999878,4270.607999999998,-3942.5660375174166,-1260.8121393571655,127485.12673943238,126224.31460007522
2024-07-03,45316.8186378479,59114.74032211304,4270.607999999998,-3942.5660375174166,-1260.8121393571655,128254.79914064387,126993.9870012867
2024-07-04,45313.15017223358,59114.74032211304,4270.607999999998,-3942.5660375174166,-1260.8121393571655,128251.13067502955,126990.31853567238
2024-07-05,45316.01862716675,59170.35004615784,4270.607999999998,-3942.5660375174166,-1260.8121393571655,128332.01957263847,127071.2074332813
2024-07-08,45334.09109592438,59139.3700428009,4270.607999999998,-3942.5660375174166,-1260.8121393571655,128306.62709677494,127045.81495741778
2024-07-09,45196.21026992798,59046.51969528198,4270.607999999998,-3939.2660375174164,-1256.1822393666062,128038.47723347515,126782.29499410854
2024-07-10,45466.91059207916,59430.92007827759,4270.607999999998,-3939.2660375174164,-1256.1822393666062,128848.49129186939,127592.30905250278
2024-07-11,45700.47945308685,59561.45003700256,4270.607999999998,-3939.2660375174164,-1256.1822393666062,129265.19368459478,128009.01144522817
2024-07-12,45904.16075229645,59687.22928237915,4270.607999999998,-3939.2660375174164,-1256.1822393666062,129645.34326470786,128389.16102534125
2024-07-15,45874.11016559601,59753.750940322876,4270.607999999998,-3939.2660375174164,-1256.1822393666062,129708.62256391215,128452.44032454555
2024-07-16,46155.73951911926,60055.719537734985,4270.607999999998,-3939.2660375174164,-1256.1822393666062,130413.91385874065,129157.73161937404
2024-07-17,46075.01035308838,59188.29994010925,4270.607999999998,-3939.2660375174164,-1256.1822393666062,129116.19499972257,127860.01276035597
2024-07-18,45678.820905685425,58740.88939666748,4270.607999999998,-3939.2660375174164,-1256.1822393666062,128092.28856115087,126836.10632178426
2024-07-19,45694.06928920746,58741.70006561279,4270.607999999998,-3939.2660375174164,-1256.1822393666062,128108.67431320086,126852.49207383425
2024-07-22,45821.81981754303,59562.61054992676,4270.607999999998,-3939.2660375174164,-1256.1822393666062,129388.16224868028,128131.98000931367
2024-07-23,45797.260789871216,59657.71056175232,4270.607999999998,-3939.2660375174164,-1256.1822393666062,129497.02853732764,128240.84629796103
2024-07-24,45686.43889713287,58561.27924346924,4270.607999999998,-3939.2660375174164,-1256.1822393666062,127847.91350817506,126591.73126880845
2024-07-25,45874.77006816864,58485.16966056824,4270.607999999998,-3939.2660375174164,-1256.1822393666062,127929.46293461847,126673.28069525186
2024-07-26,46171.13997077942,59121.40949630737,4328.405999999998,-3939.2660375174164,-1198.3842393666064,129118.47732495096,127920.09308558435
2024-07-29,46160.489475250244,59128.400411605835,4328.405999999998,-3939.2660375174164,-1198.3842393666064,129117.63508356552,127919.2508441989
2024-07-30,46286.3798122406,58857.89012718201,4328.405999999998,-3939.2660375174164,-1198.3842393666064,128863.99949228318,127665.61525291657
2024-07-31,46772.16934299469,59865.52952384949,4333.8629999999985,-3939.2660375174164,-1192.927239366606,130763.50709367887,129570.57985431227
2024-08-01,46347.01890182495,58647.56022644043,4333.8629999999985,-3869.762037517416,-1095.4131275654581,128629.54573172885,127534.1326041634
2024-08-02,45992.689774513245,57602.25077819824,4333.8629999999985,-3869.762037517416,-1095.4131275654581,126808.64745152401,125713.23432395855
2024-08-05,45992.689774513245,56834.58018684387,4333.8629999999985,-3869.762037517416,-1095.4131275654581,125731.60561405016,124636.19248648471
2024-08-06,45484.360199928284,57618.55060005188,4333.8629999999985,-3869.762037517416,-1095.4131275654581,126323.18652695308,125227.77339938763
2024-08-07,45275.771324157715,57376.91965484619,4333.8629999999985,-3869.762037517416,-1095.4131275654581,125775.58943575024,124680.17630818477
2024-08-08,45642.2988615036,58191.55030632019,4333.8629999999985,-3869.762037517416,-1095.4131275654581,127285.04377478347,126189.630647218
2024-08-09,45884.44061279297,58311.210008621216,4333.8629999999985,-3860.242037517416,-1082.0565675926955,127695.06808805882,126613.01152046613
2024-08-12,46015.03109359741,58177.55040550232,4333.8629999999985,-3850.4170375174162,-1068.2720926208049,127638.13414606986,126569.86205344906
2024-08-13,46282.69095802307,58673.78991127014,4333.8629999999985,-3850.4170375174162,-1068.2720926208049,128602.01803566802,127533.74594304722
2024-08-14,46466.88975524902,58683.000564575195,4333.8629999999985,-3850.4170375174162,-1068.2720926208049,128799.13937945462,127730.86728683382
2024-08-15,46810.00961589813,59394.45966339111,4333.8629999999985,-3850.4170375174162,-1068.2720926208049,130140.43635370696,129072.16426108616
2024-08-16,46749.68893241882,59455.87035942078,4333.8629999999985,-3836.5270375174164,-1048.7844226605448,130166.27487658156,129117.49045392103
2024-08-19,46872.94944381714,59835.40001487732,4333.8629999999985,-3836.5270375174164,-1048.7844226605448,130822.01549349957,129773.23107083901
2024-08-20,46855.42129898071,59591.67023277283,4333.8629999999985,-3836.5270375174164,-1048.7844226605448,130462.53446506786,129413.75004240731
2024-08-21,46935.78915596008,59924.70015525818,4333.8629999999985,-3836.5270375174164,-1048.7844226605448,131010.14330234137,129961.35887968083
2024-08-22,46772.44055366516,59593.0186958313,4333.8629999999985,-3836.5270375174164,-1048.7844226605448,130381.44561341948,129332.66119075892
2024-08-23,47242.64942741394,59940.770067214966,4333.8629999999985,-3791.0770375174166,-985.0180727905781,131339.5496602246,130354.53158743403
2024-08-26,47288.71946334839,59945.009704589844,4333.8629999999985,-3791.0770375174166,-985.0180727905781,131391.5679073839,130406.54983459332
2024-08-27,46936.75990486145,60065.04989814758,4529.714999999998,-3791.0770375174166,-789.1660727905783,131208.02474011504,130418.85866732446
2024-08-28,46708.39031505585,59881.39991188049,4529.714999999998,-3788.0370375174166,-784.9009527992766,130721.99422010212,129937.09326730284
2024-08-29,46719.02045059204,60129.059509277344,4529.714999999998,-3788.0370375174166,-784.9009527992766,131080.09077007754,130295.18981727827
2024-08-30,46880.37131881714,60502.85976600647,4535.171999999999,-3788.0370375174166,-779.4439527992763,131765.88339742413,130986.43944462485
2024-09-03,46555.17136192322,59055.26068305969,4537.421999999999,-3718.405037517417,-679.5002569984954,129409.70193129752,128730.20167429902
2024-09-04,46656.87092876434,58904.59083175659,4537.421999999999,-3718.405037517417,-679.5002569984954,129300.01169719145,128620.51144019296
2024-09-05,46661.229722976685,58677.94995498657,4537.421999999999,-3718.405037517417,-679.5002569984954,128986.39334194388,128306.89308494539
2024-09-06,46411.01060009003,58171.109966278076,4537.421999999999,-3701.755037517417,-656.140307046131,128025.07771634929,127368.93740930315
2024-09-09,46720.72969341278,58555.658826828,4537.421999999999,-3701.755037517417,-656.140307046131,128874.31885992338,128218.17855287725
2024-09-10,46761.99030780792,58731.65958213806,4537.421999999999,-3701.755037517417,-656.140307046131,129162.50853351499,128506.36822646885
2024-09-11,46898.00035572052,59210.9997177124,4537.421999999999,-3701.755037517417,-656.140307046131,129971.032790267,129314.89248322087
2024-09-12,47266.21995925903,59637.41067695618,4537.421999999999,-3701.755037517417,-656.140307046131,130937.50696840454,130281.36666135842
2024-09-13,47516.390033721924,60024.639446258545,4539.986999999998,-3701.755037517417,-653.5753070461315,131730.9590050908,131077.38369804466
2024-09-16,47750.419558525085,60375.13138580322,4539.986999999998,-3701.755037517417,-653.5753070461315,132456.72872007237,131803.15341302624
2024-09-17,47697.92988204956,60452.20966720581,4539.986999999998,-3701.755037517417,-653.5753070461315,132512.37987218416,131858.80456513804
2024-09-18,47572.22952747345,60305.52020072937,4539.986999999998,-3701.755037517417,-653.5753070461315,132180.8741965613,131527.29888951516
2024-09-19,47950.27952671051,60906.219902038574,4539.986999999998,-3701.755037517417,-653.5753070461315,133401.70587501652,132748.1305679704
2024-09-20,47955.070850372314,61845.8206615448,4539.986999999998,-3658.105037517417,-592.3343571710147,134724.75706157734,134132.42270440632
2024-09-23,48046.91085243225,62086.940254211426,4539.986999999998,-3658.105037517417,-592.3343571710147,135154.88785145874,134562.5534942877
2024-09-24,48216.35997772217,62042.259645462036,4597.784999999998,-3658.105037517417,-534.536357171015,135261.65008280106,134727.11372563004
2024-09-25,48071.289731025696,62129.95960044861,4597.784999999998,-3658.105037517417,-534.536357171015,135239.62287269987,134705.08651552885
2024-09-26,48371.450550079346,62246.909118652344,4607.697999999998,-3658.105037517417,-524.6233571710154,135703.86386545876,135179.24050828774
2024-09-27,48427.18961143494,62281.709032058716,4613.154999999998,-3658.105037517417,-519.1663571710151,135808.4272052239,135289.2608480529
2024-09-30,48498.409066200256,62508.32987785339,4613.154999999998,-3658.105037517417,-519.1663571710151,136197.5957059908,135678.42934881977
2024-10-01,48574.32951259613,62534.42974662781,4613.154999999998,-3589.2730375174165,-422.59506136794516,136310.1342682025,135887.53920683457
2024-10-02,48456.970052719116,62563.46939659119,4613.154999999998,-3589.2730375174165,-422.59506136794516,136233.51743714104,135810.92237577308
2024-10-03,48230.79004573822,62520.28997421265,4613.154999999998,-3589.2730375174165,-422.59506136794516,135946.7567006866,135524.16163931863
2024-10-04,48266.3898191452,62941.809005737305,4613.154999999998,-3589.2730375174165,-422.59506136794516,136573.7476741167,136151.15261274873
2024-10-07,48210.07985877991,62419.49023246765,4613.154999999998,-3589.2730375174165,-422.59506136794516,135784.62447634843,135362.0294149805
2024-10-08,48117.059166908264,62836.390394210815,4613.154999999998,-3589.2730375174165,-422.59506136794516,136276.51471020968,135853.91964884172
2024-10-09,48420.359820365906,62651.08059692383,4613.154999999998,-3585.9730375174163,-417.9651613773858,136319.82571860385,135901.86055722646
2024-10-10,48554.14947319031,62560.539934158325,4613.154999999998,-3585.9730375174163,-417.9651613773858,136326.58682182728,135908.6216604499
2024-10-11,48783.039315223694,63006.05079650879,4613.154999999998,-3585.9730375174163,-417.9651613773858,137180.52840246377,136762.56324108638
2024-10-14,48783.039315223694,63356.97981071472,4613.154999999998,-3585.9730375174163,-417.9651613773858,137672.88180839067,137254.91664701328
2024-10-15,48777.26015853882,63108.57038116455,4613.154999999998,-3585.9730375174163,-417.9651613773858,137318.5842227576,136900.61906138022
2024-10-16,48939.349301338196,63697.209676742554,4613.154999999998,-3585.9730375174163,-417.9651613773858,138306.53429556882,137888.56913419144
2024-10-17,48990.219738960266,63519.62953567505,4613.154999999998,-3585.9730375174163,-417.9651613773858,138108.25979578122,137690.29463440384
2024-10-18,49200.57037734985,63995.940771102905,4613.154999999998,-3585.9730375174163,-417.9651613773858,138986.87509611336,138568.90993473597
2024-10-21,48840.53042125702,63817.64996147156,4613.154999999998,-3585.9730375174163,-417.9651613773858,138376.69313461785,137958.72797324046
2024-10-22,48883.98002719879,63551.09001350403,4613.154999999998,-3585.9730375174163,-417.9651613773858,138046.15913432383,137628.19397294644
2024-10-23,48681.31940460205,63160.609327316284,4613.154999999998,-3585.9730375174163,-417.9651613773858,137295.65411012285,136877.68894874546
2024-10-24,48797.5095205307,63453.869455337524,4613.154999999998,-3585.9730375174163,-417.9651613773858,137823.28818482626,137405.32302344887
2024-10-25,48809.20952129364,63295.48919296265,4613.154999999998,-3585.9730375174163,-417.9651613773858,137612.7806779304,137194.815516553
2024-10-28,48841.589796066284,63501.09059524536,4671.693999999998,-3585.9730375174163,-359.42616137738605,137933.61971951745,137574.19355814005
2024-10-29,48687.20045375824,63481.36074638367,4671.693999999998,-3585.9730375174163,-359.42616137738605,137751.54939931288,137392.12323793548
2024-10-30,48645.690117836,63229.72066116333,4671.693999999998,-3585.9730375174163,-359.42616137738605,137356.98802454647,136997.56186316907
2024-10-31,48237.04926300049,62766.23991203308,4677.150999999998,-3585.9730375174163,-353.9691613773857,136298.08368000726,135944.11451862988
2024-11-01,48298.21040534973,62597.159158706665,4677.150999999998,-3517.813037517416,-258.3406815723929,136122.02452592328,135863.6838443509
2024-11-04,48368.13974094391,61782.529443740845,4677.150999999998,-3517.813037517416,-258.3406815723929,135049.0283737511,134790.6876921787
2024-11-05,48559.311084747314,62699.97039222717,4677.150999999998,-3517.813037517416,-258.3406815723929,136527.369365656,136269.0286840836
2024-11-06,48658.3810710907,64150.12907791138,4677.150999999998,-3517.813037517416,-258.3406815723929,138661.01198386535,138402.67130229296
2024-11-07,49139.170892715454,64373.95977020264,4677.150999999998,-3517.813037517416,-258.3406815723929,139455.83626613437,139197.49558456198
2024-11-08,49041.500321388245,64622.7103061676,4677.150999999998,-3507.293037517416,-243.58112160249038,139707.16269605432,139463.58157445182
2024-11-11,48960.90999126434,64627.180475234985,4677.150999999998,-3507.293037517416,-243.58112160249038,139632.84401311917,139389.26289151667
2024-11-12,48947.63031768799,64142.34019088745,4677.150999999998,-3507.293037517416,-243.58112160249038,138939.3334219904,138695.7523003879
2024-11-13,48976.83034515381,64061.73047065735,4677.150999999998,-3507.293037517416,-243.58112160249038,138855.438012204,138611.85689060148
2024-11-14,49064.980845451355,63901.28936767578,4677.150999999998,-3507.293037517416,-243.58112160249038,138718.4896454774,138474.9085238749
2024-11-15,48940.020773887634,63407.23026847839,4677.150999999998,-3498.468037517416,-231.19964662773964,137900.36465915327,137669.16501252554
2024-11-18,49110.99081325531,63743.55063056946,4677.150999999998,-3484.5780375174163,-211.71197666747958,138543.1921655725,138331.480188905
2024-11-19,49066.58001804352,64055.0996761322,4677.150999999998,-3484.5780375174163,-211.71197666747958,138935.8846803939,138724.17270372642
2024-11-20,48999.34926891327,63916.080240249634,4677.150999999998,-3484.5780375174163,-211.71197666747958,138673.60966311814,138461.89768645065
2024-11-21,49033.579650878906,64583.38926124573,4899.174999999997,-3484.5780375174163,10.312023332519857,139644.07459963212,139654.38662296464
2024-11-22,49086.88966178894,64681.229639053345,4899.174999999997,-3439.1280375174165,74.07837320248655,139834.6546603263,139908.73303352878
2024-11-25,49417.21968841553,65063.96015739441,4899.174999999997,-3439.1280375174165,74.07837320248655,140701.9556030904,140776.03397629288
2024-11-26,49424.410608291626,65566.3305683136,4899.174999999997,-3439.1280375174165,74.07837320248655,141413.97220804883,141488.05058125133
2024-11-27,49558.32044029236,65117.5804233551,4899.174999999997,-3436.0880375174165,78.34349319378907,140918.28558795666,140996.62908115046
2024-11-28,49666.58158683777,65117.5804233551,4899.174999999997,-3436.0880375174165,78.34349319378907,141026.54673450207,141104.89022769587
2024-11-29,49988.45958328247,65461.03952407837,4904.631999999998,-3436.0880375174165,83.8004931937894,141830.2978482789,141914.09834147268
2024-12-02,49797.410274505615,65266.36034011841,4904.631999999998,-3368.0560375174164,179.24938899914832,141366.1136449632,141545.36303396235
2024-12-03,49816.90068244934,65195.31920623779,4904.631999999998,-3368.0560375174164,179.24938899914832,141285.93334227568,141465.18273127484
2024-12-04,49874.73069667816,65746.78888320923,4904.631999999998,-3368.0560375174164,179.24938899914832,142117.47531171766,142296.72470071682
2024-12-05,49999.38966464996,65598.57933044434,4904.631999999998,-3368.0560375174164,179.24938899914832,142034.19627758433,142213.4456665835
2024-12-06,50064.56026649475,65610.33003807068,4904.631999999998,-3216.4060375174163,392.01433856527456,142115.85312219526,142507.86746076052
2024-12-09,50079.170886039734,64752.15012550354,4904.631999999998,-3216.4060375174163,392.01433856527456,140926.43732686382,141318.45166542908
2024-12-10,49985.21967983246,64518.69972419739,4904.631999999998,-3216.4060375174163,392.01433856527456,140504.9552082919,140896.96954685717
2024-12-11,50137.520882606506,64808.82085418701,4904.631999999998,-3216.4060375174163,392.01433856527456,141064.29635561135,141456.31069417662
2024-12-12,49720.33895969391,64648.22012901306,4904.631999999998,-3216.4060375174163,392.01433856527456,140421.79161573917,140813.80595430444
2024-12-13,49343.790868759155,64366.24062156677,4907.196999999997,-3216.4060375174163,394.57933856527416,139649.62627666403,140044.2056152293
2024-12-16,49155.12912654877,64364.359033584595,4907.196999999997,-3216.4060375174163,394.57933856527416,139458.32466652006,139852.90400508532
2024-12-17,49209.1103849411,64058.54997062683,4907.196999999997,-3216.4060375174163,394.57933856527416,139083.25581045757,139477.83514902284
2024-12-18,48403.8891210556,62555.96043205261,4907.196999999997,-3186.0700375174165,437.14074647848156,136169.90142825138,136607.04217472987
2024-12-19,48074.48945426941,62449.78917312622,4907.196999999997,-3147.6700375174164,491.01594636861864,135691.5434854952,136182.55943186383
2024-12-20,48447.589529037476,62793.330978393555,4907.196999999997,-3098.5200375174163,559.9733962279988,136546.63271207048,137106.60610829847
2024-12-23,19087.620113372803,81475.95113754272,3532.634915881008,0.0,3532.634915881008,133398.37932624068,136931.0142421217
2024-12-24,19150.219749450684,82077.2193031311,3532.634915881008,0.0,3532.634915881008,134304.5581969188,137837.1931127998
2024-12-26,19150.219749450684,82258.84023094177,3532.634915881008,0.0,3532.634915881008,134559.37235811754,138092.00727399855
