Date,AAPL,ACO-X.TO,AER,AGG,AMAT,AMSF,APO,BLBD,CEG,CG,CSH-UN.TO,DOLE,EA,FFH.TO,GOOG,GSL,HBM.TO,ISRG,L.TO,MA,MP,RY.TO,SCHP,SPSB,SPY,TEX,TLT,TMUS,VEEV,WFG.TO,WSC,XBB.TO,XIU.TO
2024-06-19,1168.8984820186524,0.0,0.0,12290.052606147307,0.0,2403.347530316071,4745.792951275862,0.0,7498.733467908733,0.0,1286.1839275360107,0.0,3012.4503578759904,0.0,0.0,3583.0575271024427,2695.459985733032,4773.237805366516,746.3584899902344,3064.696616656456,0.0,0.0,0.0,12278.019620456253,18465.690381453533,4033.322454528068,0.0,0.0,1225.816884412916,2360.031593322754,0.0,19840.70578765869,16242.171363830566
2024-06-20,1142.8847499714611,0.0,0.0,12259.414436947263,0.0,2430.791476909576,4787.06158986568,0.0,7557.639221930003,0.0,1286.1839275360107,0.0,3004.0639879238443,0.0,0.0,3670.854995992917,2729.124927520752,4742.754752686131,740.6781005859375,3078.7016198716447,0.0,0.0,0.0,12268.709184208565,18401.56261314478,4006.884316738433,0.0,0.0,1259.5630022805017,2404.0267791748047,0.0,19798.189533233643,16297.214538574219
2024-06-21,1129.2068806840107,0.0,0.0,12241.79397067608,0.0,2394.45621474365,4753.458353990463,0.0,7404.120715774479,0.0,1280.0645017623901,0.0,3025.767251056619,0.0,0.0,3670.2241998874997,2704.4374465942383,4735.562878087745,742.5074768066406,3089.8577756167288,0.0,0.0,0.0,12253.94766104102,18348.599908436518,4028.5771718664764,0.0,0.0,1265.013658459502,2402.68017578125,0.0,19791.107259750366,16287.205518722534
2024-06-24,1134.1183701428818,0.0,0.0,12266.672692911263,0.0,2405.2377812701866,4779.428590722282,0.0,7344.113712693888,0.0,1300.463846206665,0.0,3076.711081872345,0.0,0.0,3776.4713638749827,2785.233736038208,4702.724499255099,753.3869934082031,3107.9567179327205,0.0,0.0,0.0,12268.812015677322,18311.141929584483,4065.882431948725,0.0,0.0,1279.0162807850083,2374.846336364746,0.0,19798.189533233643,16512.37332344055
2024-06-25,1135.5773671431525,0.0,0.0,12226.568170383107,0.0,2383.597857684847,4771.942458777721,0.0,7533.259504211583,0.0,1309.643648147583,0.0,3053.9364712732495,0.0,0.0,3773.278678417482,2713.414692878723,4832.8206061350065,755.8902740478516,3089.2304391053767,0.0,0.0,0.0,12229.950134536266,18323.43301550991,4037.2217918637944,0.0,0.0,1271.3456178375873,2375.7442474365234,0.0,19767.635833740234,16472.343183517456
2024-06-26,1158.552554117683,0.0,0.0,12174.428165816964,0.0,2419.49782894239,4756.541907904857,0.0,7126.370614520647,0.0,1284.1441869735718,0.0,3053.34816261768,0.0,0.0,3683.9438517558074,2809.921431541443,4836.684990102833,760.6560516357422,3067.77903323833,0.0,0.0,0.0,12224.575507928312,18350.598987322883,4000.5818735805988,0.0,0.0,1258.6654474922307,2375.676513671875,0.0,19625.525373458862,16472.343183517456
2024-06-27,1166.8658384198206,0.0,0.0,12233.16953243874,0.0,2457.0105579340634,4769.227862240732,0.0,6961.030196848878,0.0,1305.563554763794,0.0,3040.1690515119117,0.0,0.0,3626.5105567265036,2765.034556388855,4880.00790603552,765.9515380859375,3012.0126774013625,0.0,0.0,0.0,12271.678140790318,18437.9165428938,4010.275481024495,0.0,0.0,1268.6940640407556,2386.720977783203,0.0,19625.525373458862,16582.425573349
2024-06-28,1147.4638941245503,0.0,0.0,12168.358999249816,0.0,2469.017019911348,4770.246823884554,0.0,6805.1403787907475,0.0,1315.906750679016,0.0,3034.8769645289867,0.0,0.0,3617.5957981736387,2778.500747680664,4875.307053795259,763.9777374267578,3000.057087424102,0.0,0.0,0.0,12267.02188837211,18358.39393871829,4133.8863147990705,0.0,0.0,1253.5544353327896,2368.2384338378906,0.0,19639.735147476196,16532.3883934021
2024-07-01,1178.5674565128575,0.0,0.0,12079.595053302473,0.0,2460.292675911296,4788.000991183035,0.0,6954.034887249691,0.0,1315.906750679016,0.0,2985.287154634483,0.0,0.0,3613.0791724652718,2778.500747680664,4771.662786553614,763.9777374267578,2970.1372373125196,0.0,0.0,0.0,12244.856636853365,18360.458619500423,4031.0638539922948,0.0,0.0,1241.9596854679185,2368.2384338378906,0.0,19639.735147476196,16532.3883934021
2024-07-02,1203.409909162714,0.0,0.0,12177.460045659158,0.0,2474.827400065169,4863.468320537813,0.0,7024.627864694503,0.0,1332.2913093566895,0.0,3033.576260170841,0.0,0.0,3649.183384876559,2814.4099473953247,4822.62723015307,769.0323638916016,3032.2883833339074,0.0,0.0,0.0,12315.63679128114,18572.02750829383,4035.138610737238,0.0,0.0,1255.9784180149654,2326.314743041992,0.0,19476.308612823486,16582.425573349
2024-07-03,1205.0283813618444,0.0,0.0,12188.668916889816,0.0,2438.003593183746,4832.192166248315,0.0,7126.41841996433,0.0,1343.5557508468628,0.0,3015.539630296029,0.0,0.0,3669.3598214778394,2926.627779006958,4757.447338199534,778.8528442382812,3042.7898853866645,0.0,0.0,0.0,12277.51535668649,18572.069512163216,4078.931746817172,0.0,0.0,1240.0070424303794,2328.794219970703,0.0,19518.939348220825,16812.59739303589
2024-07-04,1201.1957525736216,0.0,0.0,12149.902491049957,0.0,2430.249449877622,4816.823234617295,0.0,7103.752633153226,0.0,1351.7481832504272,0.0,3005.9486163598776,0.0,0.0,3657.689312879319,2951.3152599334717,4742.316134728433,780.1045227050781,3033.1122011996194,0.0,0.0,0.0,12238.466352089017,18513.00048991434,4065.958582466985,0.0,0.0,1236.0631629650288,2325.4131469726562,0.0,19490.516973495483,16807.596347808838
2024-07-05,1225.536990258217,0.0,0.0,12195.0097896831,0.0,2406.8957544824298,4767.86544901528,0.0,7135.522455705177,0.0,1332.2913093566895,0.0,2993.081783865695,0.0,0.0,3484.2412872023588,2973.758912086487,4833.505212417338,786.3627624511719,3037.939191014484,0.0,0.0,0.0,12251.07194011347,18595.03863964819,4005.8702551777023,0.0,0.0,1248.922389364725,2296.5624237060547,0.0,19632.627433776855,16687.50394821167
2024-07-08,1235.6163290776312,0.0,0.0,12219.189287044108,0.0,2414.8467700753827,4662.426593976561,0.0,7297.66729969997,0.0,1351.7481832504272,0.0,3028.23543459177,0.0,0.0,3396.2564620895428,2901.939868927002,4850.000272326171,793.2948303222656,3021.0241670301184,0.0,0.0,0.0,12267.458852175623,18647.670331643894,3991.566220473498,0.0,0.0,1247.1269504888915,2296.111976623535,0.0,19668.1561088562,16712.52699279785
2024-07-09,1239.5075788557951,0.0,0.0,12200.312534203782,0.0,2422.296127711504,4690.068873914561,0.0,7300.894516183234,0.0,1350.7240781784058,0.0,3046.501637704525,0.0,0.0,3346.633963195372,2836.853814125061,4822.66203149216,792.8134918212891,3013.178617400572,0.0,0.0,0.0,12259.812321335849,18654.171454541938,3875.8330675044563,0.0,0.0,1241.8518336664874,2301.2957153320312,0.0,19639.735147476196,16667.489868164062
2024-07-10,1262.8610449615735,0.0,0.0,12213.271295430633,0.0,2443.6538572649283,4791.940815355329,0.0,7422.532547275614,0.0,1333.315414428711,0.0,3122.681331573782,0.0,0.0,3339.2560261167973,2848.075318336487,4849.444979060208,799.5529937744141,2938.3467659801136,0.0,0.0,0.0,12260.262684952831,18839.44904729433,3908.2252381407598,0.0,0.0,1240.4663612305649,2297.6895065307617,0.0,19653.946334838867,16917.67873764038
2024-07-11,1232.3779291582105,0.0,0.0,12264.298292977328,0.0,2502.867935037557,4863.3424655195995,0.0,7324.028477469938,0.0,1337.411732673645,0.0,3145.9471288682835,0.0,0.0,3333.622088309925,2805.432915687561,4831.382439136505,797.0016479492188,2954.4068454580156,0.0,0.0,0.0,12277.60764285922,18659.463601018615,4069.399343937057,0.0,0.0,1266.2633672332504,2386.720977783203,0.0,19710.793910980225,17037.767177581787
2024-07-12,1249.1214720485004,0.0,0.0,12304.547469397949,0.0,2537.2002385487917,4843.412420727418,0.0,7338.038982248918,0.0,1341.5076427459717,0.0,3155.842434096121,0.0,0.0,3224.163526420182,2875.007700920105,4841.1308077375,800.6121063232422,2980.9619853203912,0.0,0.0,0.0,12304.724925876144,18787.088249732733,4094.7907298651444,0.0,0.0,1280.1486021714936,2372.0701293945312,0.0,19746.315519332886,17137.843517303467
2024-07-15,1272.0495167669433,0.0,0.0,12281.469450848526,0.0,2621.3538366530065,4929.97075054127,0.0,7205.481654829782,0.0,1339.459942817688,0.0,3146.0914988890872,0.0,0.0,3261.818149148053,2814.4099473953247,4773.370601177216,799.5047760009766,3012.0776482516158,0.0,0.0,0.0,12324.23230172848,18868.62175374772,4181.6260864998985,0.0,0.0,1267.3040046934875,2344.3464889526367,0.0,19746.315519332886,17197.88773727417
2024-07-16,1277.1304385598341,0.0,0.0,12358.680010821554,0.0,2661.3740291573777,5001.308749207419,0.0,6949.946295892914,0.0,1343.5557508468628,0.0,3189.322247529053,0.0,0.0,3268.98913206664,2756.05731010437,4792.179789193906,800.2751159667969,3015.504081700783,0.0,0.0,0.0,12355.466017351137,19022.24163808205,4547.517332559582,0.0,0.0,1279.8000714854425,2409.7115020751953,0.0,19824.47916984558,17378.02237701416
2024-07-17,1244.2326463458012,0.0,0.0,12361.591143874219,0.0,2733.6425520802186,4885.24656669324,0.0,6329.216860876477,0.0,1337.411732673645,0.0,3194.978724606335,0.0,0.0,3232.32866688425,2679.749321937561,4661.08102781116,796.7608642578125,3065.9217129387252,0.0,0.0,0.0,12353.731681764475,18746.617594492272,4452.086682009627,0.0,0.0,1243.4460493651568,2501.8985595703125,0.0,19824.47916984558,17292.961051940918
2024-07-18,1219.502583996109,0.0,0.0,12336.01145672219,0.0,2725.371552080105,4854.2444300819625,0.0,6354.172526979482,0.0,1337.411732673645,0.0,3186.68920703858,0.0,0.0,3139.1501682899957,2477.7583837509155,4553.80344541918,799.8899841308594,3051.3923898442954,0.0,0.0,0.0,12349.623365927982,18615.06854039817,4343.687129567843,0.0,0.0,1234.0238462138586,2436.759208679199,0.0,19788.95332145691,17202.892742156982
2024-07-19,1222.2883488491352,0.0,0.0,12331.870591119805,0.0,2673.7483931808265,4869.786921657551,0.0,6433.649606244353,0.0,1343.5557508468628,0.0,3054.428782853647,0.0,0.0,3113.0774570017866,2491.2245750427246,4987.63786121062,814.9095153808594,3022.3268458681923,0.0,0.0,0.0,12366.511964393867,18522.95479441982,4256.841871679557,0.0,0.0,1255.4457847774029,2446.6765899658203,0.0,19774.7407207489,17187.881687164307
2024-07-22,1220.826539126574,0.0,0.0,12331.337586170848,0.0,2692.735457904905,5012.241494733871,0.0,6474.075394117108,0.0,1355.8445014953613,0.0,3122.0155515661463,0.0,0.0,3180.8478310551473,2497.9573488235474,5056.457424789551,812.9840087890625,3052.3905337604447,0.0,0.0,0.0,12371.02430394516,18720.751068061873,4725.264839514548,0.0,0.0,1281.6045016050339,2460.87646484375,0.0,19732.108572006226,17322.98118209839
2024-07-23,1231.4000087663808,0.0,0.0,12378.83378288764,0.0,2733.8977831633247,5066.55704354047,0.0,6480.901741321986,0.0,1360.9650268554688,0.0,3106.7914073276042,0.0,0.0,3190.901147249706,2500.2018213272095,5009.737206151069,817.5091552734375,3021.9076760391363,0.0,0.0,0.0,12424.107323622302,18765.29696041125,4983.986275616808,0.0,0.0,1284.7456135818175,2454.5652923583984,0.0,19767.635833740234,17257.933937072754
2024-07-24,1198.1300483947853,0.0,0.0,12362.998853105935,0.0,2748.4085654959745,4948.76501402342,0.0,5986.752686576665,0.0,1381.4459037780762,0.0,3094.589947042434,0.0,0.0,3135.9100083243375,2477.7583837509155,5007.222917833395,813.5136413574219,2963.7780297230893,0.0,0.0,0.0,12458.836581850119,18372.813409781884,4785.048187466065,0.0,0.0,1270.0168012082577,2468.0890579223633,0.0,19767.635833740234,17142.844562530518
2024-07-25,1194.4926346731227,0.0,0.0,12419.199211735628,0.0,2806.6009143884594,4955.115848049836,0.0,5838.105243012251,0.0,1392.7105493545532,0.0,3113.7043442756694,0.0,0.0,3183.2853635311385,2477.7583837509155,4825.20810215571,810.1919555664062,2949.478227160889,0.0,0.0,0.0,12480.978218260498,18309.564857230544,4991.890680800709,0.0,0.0,1288.1557195212645,2642.3204803466797,0.0,19774.7407207489,17137.843517303467
2024-07-26,1197.8541181804176,0.0,0.0,12471.690120075247,0.0,2872.554735053243,4978.723001741173,0.0,5999.929645352768,0.0,1413.1915283203125,0.0,3190.0011779458146,0.0,0.0,3227.1886529171115,2480.0024271011353,4878.765514555329,812.2618865966797,3010.346061458331,0.0,0.0,0.0,12505.850714261032,18526.69297361499,5076.507348343468,0.0,0.0,1329.6238927627928,2740.3679122924805,0.0,19844.568460464478,17287.954067230225
2024-07-29,1200.148006116462,0.0,0.0,12499.850155144231,0.0,2820.9868962240557,4977.779265979643,0.0,5922.760986404091,0.0,1392.7105493545532,0.0,3250.713613023574,0.0,0.0,3281.2235920229623,2491.2245750427246,4907.9443642612605,808.7958526611328,3033.6892155657188,0.0,0.0,0.0,12513.723730657512,18549.252355295175,5041.658945114883,0.0,0.0,1325.2063510717107,2705.656639099121,0.0,19901.572917938232,17267.939987182617
2024-07-30,1205.6464382430058,0.0,0.0,12537.696491960407,0.0,2722.535753565305,5011.486901088601,0.0,5797.539240712786,0.0,1402.950987815857,0.0,3285.2279750572925,0.0,0.0,3287.820115398473,2437.3598098754883,4796.212713629415,815.4872131347656,3082.151081500615,0.0,0.0,0.0,12551.465861788674,18492.377932201452,5009.098395183835,0.0,0.0,1341.4492562790838,2736.0852432250977,0.0,19972.830963134766,17322.98118209839
2024-07-31,1223.1726463852683,0.0,0.0,12599.465142299712,0.0,2700.2752337003403,5118.301563346895,0.0,6520.13067562234,0.0,1408.1930465698242,0.0,3323.836507840315,0.0,0.0,3356.2171052330696,2585.4870557785034,4926.136559377774,819.5791625976562,3192.725152600324,0.0,0.0,0.0,12566.815960057356,18784.556258555313,4820.910660406695,0.0,0.0,1329.076866399082,2759.5263900756836,0.0,20065.461616516113,17528.13688659668
2024-08-01,1199.097172783222,0.0,0.0,12614.52774370287,0.0,2665.00605149894,4722.683073607241,0.0,6081.806704825794,0.0,1403.0537452697754,0.0,3258.1581748753088,0.0,0.0,3198.0230878480893,2430.6270360946655,4981.372047194862,810.0475311279297,3174.280208074524,0.0,0.0,0.0,12544.454158415465,18463.32392874865,4462.342228134214,0.0,0.0,1305.8509736121596,2698.218734741211,0.0,20165.221183776855,17242.920902252197
2024-08-02,1213.6557109607747,0.0,0.0,12822.436141261569,0.0,2682.9495245844873,4238.159942546008,0.0,5752.485697433576,0.0,1407.1650638580322,0.0,3284.707697305188,0.0,0.0,3160.0212431306654,2300.4549264907837,4994.0178178344795,805.6668090820312,3188.2091477786526,0.0,0.0,0.0,12660.781036534463,18214.440846267098,4154.224335483006,0.0,0.0,1284.9271134335595,2702.275566101074,0.0,20300.605533599854,16887.65662765503
2024-08-05,1155.4057081168285,0.0,0.0,12814.52117930632,0.0,2659.4892556234663,4059.99855915823,0.0,5853.040607862022,0.0,1407.1650638580322,0.0,3211.792038901476,0.0,0.0,3187.331578633489,2300.4549264907837,4864.638084411621,805.6668090820312,3050.6088209045265,0.0,0.0,0.0,12650.398267514538,17687.152722662722,4130.526997003646,0.0,0.0,1287.4492457963788,2702.275566101074,0.0,20300.605533599854,16887.65662765503
2024-08-06,1137.7308027254912,0.0,0.0,12666.443300936226,0.0,2648.5537876068292,4212.318568643241,0.0,6199.307712668087,0.0,1404.0815238952637,0.0,3198.8420382411277,0.0,0.0,3372.0729905679264,2230.8801412582397,4944.06451788891,794.4502258300781,3076.751332128879,0.0,0.0,0.0,12566.913862528963,17750.18932852163,4184.8633035518105,0.0,0.0,1280.2345036784573,2659.675765991211,0.0,20129.587921142578,16692.510932922363
2024-08-07,1150.3817347908625,0.0,0.0,12611.113915669906,0.0,2659.099937455562,4192.758259770217,0.0,6143.675104875547,0.0,1418.4719552993774,0.0,3165.550597000052,0.0,0.0,3391.5070476091664,2138.861918449402,4954.978320101742,783.8114166259766,3083.1163925250075,0.0,0.0,0.0,12541.417203151068,17607.536721848737,4045.6492460359223,0.0,0.0,1256.2947669625282,2603.552200317383,0.0,20093.961725234985,16667.489868164062
2024-08-08,1166.8188596668333,0.0,0.0,12563.026892834867,0.0,2638.2814462654324,4185.927183026133,0.0,6380.94816039611,0.0,1444.168869972229,0.0,3215.33013519182,0.0,0.0,3434.149689815993,2208.436918258667,5101.453169033281,792.1875762939453,3115.2549511843245,0.0,0.0,0.0,12516.670765204399,17973.021230261656,4165.740560870276,0.0,0.0,1275.4734163322883,2628.571403503418,0.0,20051.208028793335,16937.69281768799
2024-08-09,1181.1864244065655,0.0,0.0,12589.662480218889,0.0,2642.475925693361,4241.22101749289,0.0,6468.75145165518,0.0,1461.6429433822632,0.0,3201.64639136169,0.0,0.0,3360.038713954008,2237.6131296157837,5092.317219619465,794.1613006591797,3119.077931310476,0.0,0.0,0.0,12499.107929387319,18026.948087920573,4096.970033785405,0.0,0.0,1283.2298278661074,2642.3204803466797,0.0,20158.095096588135,17002.742042541504
2024-08-12,1189.6514197908982,0.0,0.0,12611.622552635847,0.0,2589.5512798645905,4173.723594637449,0.0,6394.336401473265,0.0,1467.8099212646484,0.0,3186.6925649489276,0.0,0.0,3405.5176794730996,2271.278500556946,5115.578780340613,798.0126190185547,3111.748282669796,0.0,0.0,0.0,12512.089424965961,18037.077249307913,4035.7075416638836,0.0,0.0,1273.4552694926606,2639.8410034179688,0.0,20193.71987915039,17052.782192230225
2024-08-13,1210.6689747684723,0.0,0.0,12668.109684548312,0.0,2603.7370050967206,4239.703872806967,0.0,6468.347621757948,0.0,1475.0051879882812,0.0,3209.8094732551835,0.0,0.0,3410.885712159644,2239.857602119446,5158.6397660818475,811.5398406982422,3138.2709616442844,0.0,0.0,0.0,12542.991006051452,18342.24885031963,4042.1391825906103,0.0,0.0,1307.7173442081767,2683.793197631836,0.0,20257.84901046753,17212.902751922607
2024-08-14,1210.2004657929501,0.0,0.0,12660.225440245267,0.0,2619.9646886867617,4284.851880726537,0.0,6341.6607378879235,0.0,1491.4510746002197,0.0,3192.463934469968,0.0,0.0,3400.1306980033996,2316.1651611328125,5167.892097857635,822.8526306152344,3136.1414456216335,0.0,0.0,0.0,12516.85639700947,18355.66261828335,3986.972660818159,0.0,0.0,1290.0263347057717,2625.190155029297,0.0,20286.35053253174,17317.978157043457
2024-08-15,1227.1656208555287,0.0,0.0,12613.279769692279,0.0,2661.2146998408252,4483.097566376455,0.0,6489.229532986474,0.0,1487.339756011963,0.0,3206.6492692222528,0.0,0.0,3391.702996763428,2412.6721143722534,5268.694248393673,835.3208160400391,3195.9502028944917,0.0,0.0,0.0,12497.862288882607,18679.27391572557,4128.946332399199,0.0,0.0,1322.6049466147651,2675.0027236938477,0.0,20236.47357559204,17548.150966644287
2024-08-16,1236.039625146761,0.0,0.0,12660.08983280303,0.0,2683.2984396162306,4514.694906298419,0.0,6483.705434179819,0.0,1498.6462392807007,0.0,3239.65842362924,0.0,0.0,3388.571381441656,2372.2739696502686,5262.49604796301,831.2770080566406,3201.2820048067624,0.0,0.0,0.0,12526.699892080505,18745.582864264907,4104.771600003722,0.0,0.0,1321.859036386013,2625.640953063965,0.0,20243.598249435425,17563.160041809082
2024-08-19,1230.1911386611755,0.0,0.0,12622.967745188798,0.0,2721.3601984852403,4521.22604650458,0.0,6552.772777204609,0.0,1521.2596139907837,0.0,3255.10421927087,0.0,0.0,3417.584143377394,2419.4051027297974,5276.103489322413,824.1042327880859,3175.4716156134236,0.0,0.0,0.0,12480.417213894543,18848.614856322456,4123.72713624929,0.0,0.0,1328.7100906332853,2624.063247680664,0.0,20257.84901046753,17608.19518661499
2024-08-20,1229.2117320176912,0.0,0.0,12616.041799021797,0.0,2684.325371159266,4434.21663518071,0.0,6459.860218200083,0.0,1484.2561140060425,0.0,3230.1736505187,0.0,0.0,3300.5002335199183,2419.4051027297974,5268.9218832303595,824.1524505615234,3178.759374132733,0.0,0.0,0.0,12440.491653852077,18751.514164951914,4041.4571189397793,0.0,0.0,1319.8610716905114,2630.8250427246094,0.0,20336.231729507446,17543.147941589355
2024-08-21,1227.4700027390136,0.0,0.0,12628.105028290796,0.0,2722.6440451512053,4407.098118370632,0.0,6657.5538882822,0.0,1495.5625972747803,0.0,3242.3199730192136,0.0,0.0,3268.696878662266,2439.6044969558716,5309.875559201493,826.5111541748047,3168.2153572696734,0.0,0.0,0.0,12453.740424727293,18798.42305339116,4073.7691597399826,0.0,0.0,1371.5344519902646,2641.6440200805664,0.0,20314.856294631958,17598.189136505127
2024-08-22,1214.2919806555146,0.0,0.0,12545.30053228105,0.0,2710.825935644534,4363.509973633481,0.0,6580.508977370391,0.0,1499.6741199493408,0.0,3177.638627614011,0.0,0.0,3228.1422083629823,2414.9165868759155,5329.326220211224,829.495849609375,3165.842032216824,0.0,0.0,0.0,12410.255634482164,18604.314687085935,4023.111428170567,0.0,0.0,1338.3625436195143,2631.5015029907227,0.0,20229.34748840332,17553.15795135498
2024-08-23,1228.6001536014446,0.0,0.0,12621.478948661126,0.0,2755.6157977100634,4492.440441504241,0.0,6591.599327340828,0.0,1527.4271020889282,0.0,3192.9394983296806,0.0,0.0,3191.01583027814,2480.0024271011353,5294.987280036148,832.3842620849609,3154.431389844667,0.0,0.0,0.0,12453.43527842073,18829.815641255118,4170.224724792744,0.0,0.0,1355.2387242019176,2729.774070739746,0.0,20321.97672843933,17723.282581329346
2024-08-26,1221.8126496833866,0.0,0.0,12521.772890003049,0.0,2736.290871954652,4476.1367427146615,0.0,6542.016343773139,0.0,1524.3431539535522,0.0,3190.736442699679,0.0,0.0,3201.420392220979,2502.445864677429,5178.318985695252,833.7321472167969,3147.08335748277,0.0,0.0,0.0,12366.100276075595,18653.1930992438,4200.625888483322,0.0,0.0,1342.8978695322803,2747.3550186157227,0.0,20279.225858688354,17773.318771362305
2024-08-27,1224.0326298075524,0.0,0.0,12501.486025167833,0.0,2731.598059766793,4535.032670376495,0.0,6571.351545963125,0.0,1519.2038526535034,0.0,3198.552465638204,0.0,0.0,3192.7654549339013,2477.7583837509155,5202.472725656844,832.9138946533203,3183.609750199321,0.0,0.0,0.0,12354.687978980292,18642.98979770865,4099.552166351259,0.0,0.0,1349.8952396214008,2692.1330490112305,0.0,20284.94425392151,17700.722442626953
2024-08-28,1212.664035534719,0.0,0.0,12458.446254328941,0.0,2737.8817637557495,4515.893907914651,0.0,6475.38456420516,0.0,1516.1203126907349,0.0,3196.813992270152,0.0,0.0,3145.705639354017,2387.9846334457397,5187.692066847696,834.0211486816406,3154.160226896056,0.0,0.0,0.0,12323.164399597154,18487.46790358564,4112.844339111514,0.0,0.0,1340.399493367804,2687.8503799438477,0.0,20227.782915115356,17630.141578674316
2024-08-29,1233.0133949548908,0.0,0.0,12469.458359538956,0.0,2758.7887964273386,4520.544666436335,0.0,6511.931611817954,0.0,1493.5069379806519,0.0,3223.7332765457104,0.0,0.0,3139.979048217606,2370.0297117233276,5252.4722160290985,837.6314544677734,3221.33223350711,0.0,0.0,0.0,12341.820212913954,18529.40876492521,4187.266513564497,0.0,0.0,1462.3892985830116,2704.7552185058594,0.0,20177.766036987305,17710.80768585205
2024-08-30,1229.877725286453,0.0,0.0,12450.847422344377,0.0,2776.2216098205568,4623.277171982718,0.0,6593.535389374392,0.0,1504.9566898345947,0.0,3260.3437292356393,0.0,0.0,3157.9077880948016,2468.7809228897095,5316.108217011788,846.6818237304688,3241.257402313622,0.0,0.0,0.0,12361.102590968294,18723.08697083172,4226.763833666399,0.0,0.0,1459.7903904352643,2687.8503799438477,0.0,20149.186780929565,17801.55309677124
2024-09-03,1197.1460188193305,0.0,0.0,12511.021516850567,0.0,2760.72766721677,4449.806290135311,0.0,5962.945059022422,0.0,1498.7676706314087,0.0,3142.2067335172324,0.0,0.0,3025.0189056794643,2253.127670288086,5220.107853205176,844.7562408447266,3235.0414506210655,0.0,0.0,0.0,12370.265699933516,18348.930389079032,3956.6654093168036,0.0,0.0,1455.9538040373081,2630.5997314453125,0.0,20270.652505874634,17640.224842071533
2024-09-04,1190.8814406601014,0.0,0.0,12608.792581081507,0.0,2713.985881619194,4393.20812274399,0.0,5974.560904418922,0.0,1518.36607837677,0.0,3171.2663657278754,0.0,0.0,3020.180253860177,2228.417444229126,5219.409619832964,846.8743896484375,3252.9583846273636,0.0,0.0,0.0,12437.322760103998,18373.916640096104,3878.23215405512,0.0,0.0,1468.3076770381103,2638.037986755371,0.0,20363.537561416626,17640.224842071533
2024-09-05,1196.0063451866736,0.0,0.0,12608.367685807636,0.0,2717.4517365040992,4354.554044611796,0.0,5910.314934334383,0.0,1523.5237474441528,0.0,3137.83940785937,0.0,0.0,2999.6991898330307,2192.4749851226807,5151.341171936598,847.1631622314453,3205.6650117965182,0.0,0.0,0.0,12417.27934556955,18281.454622902675,3761.504220086965,0.0,0.0,1454.2145438762964,2678.608932495117,0.0,20392.121057510376,17604.932430267334
2024-09-06,1186.9130209510695,0.0,0.0,12617.106467789708,0.0,2710.2563617749524,4317.990810475794,0.0,5807.5125281827695,0.0,1530.7439126968384,0.0,3095.144875418773,0.0,0.0,2912.231997732856,2071.1702585220337,5095.693965954415,838.8349914550781,3195.4442600679613,0.0,0.0,0.0,12430.532180205773,17963.12817080343,3711.5871936973053,0.0,0.0,1457.2683307754687,2669.1425247192383,0.0,20413.555852890015,17468.81332397461
2024-09-09,1192.849847623249,0.0,0.0,12693.842442280438,0.0,2704.185200540219,4321.35394696792,0.0,5895.184260759561,0.0,1540.0274925231934,0.0,3115.621283972694,0.0,0.0,2942.063473168718,2071.1702585220337,5201.228228674969,847.5482940673828,3284.081868625508,0.0,0.0,0.0,12483.480895629327,18247.66929336729,3778.0383149335685,0.0,0.0,1509.3938872797662,2679.736015319824,0.0,20463.568490982056,17690.637199401855
2024-09-10,1188.6965996232175,0.0,0.0,12734.45522186521,0.0,2703.441557130973,4287.8142966460655,0.0,6075.66814906877,0.0,1572.0039386749268,0.0,3105.2605937551707,0.0,0.0,2904.4920894260486,2086.8948698043823,5254.585032275878,845.9116363525391,3290.81320138881,0.0,0.0,0.0,12501.79337808775,18329.717039283423,3736.641950280755,0.0,0.0,1504.8579902501297,2686.2724990844727,0.0,20506.440908432007,17635.184200286865
2024-09-11,1206.5102342917817,0.0,0.0,12773.497476764023,0.0,2657.9080280838753,4380.018940064474,0.0,6332.834881704912,0.0,1585.4135313034058,0.0,3113.53326496901,0.0,0.0,2996.831157250963,2118.344306945801,5345.08868902456,850.0034332275391,3302.958729380043,0.0,0.0,0.0,12539.66820014175,18580.015569197712,3771.739758977783,0.0,0.0,1523.594685982971,2649.533248901367,0.0,20470.71577835083,17791.467853546143
2024-09-12,1204.3391366480137,0.0,0.0,12732.925926341966,0.0,2699.008112945369,4518.767054382752,0.0,6408.747196242075,0.0,1593.66535282135,0.0,3129.0937467211043,0.0,0.0,3031.7875128724827,2201.460599899292,5366.292183975456,866.7079162597656,3321.915554707266,0.0,0.0,0.0,12510.920421844057,18693.566631629437,3799.816952474648,0.0,0.0,1493.2166007689011,2700.6980361938477,0.0,20485.008939743042,17978.005256652832
2024-09-13,1202.6490352252295,0.0,0.0,12756.816493053746,0.0,2741.7433564833345,4599.1170408004655,0.0,6611.624700631819,0.0,1645.2403087615967,0.0,3151.8366192313842,0.0,0.0,3050.215314754164,2239.649248123169,5320.192741718842,878.7940216064453,3329.715470650335,0.0,0.0,0.0,12525.102686222672,18787.598513064222,3853.040582105401,0.0,0.0,1479.4227260029038,2771.0216522216797,0.0,20506.440908432007,18038.50087738037
